ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_mu_top2%mu,cluster,sigma-price,sigma-avail,sigma-url,fisher-price,fisher-avail,fisher-url
POOL-00006720,"InChI=1S/C7H4BrFO2/c8-5-1-4(3-10)2-6(9)7(5)11/h1-3,11H",O=Cc1cc(F)c(O)c(Br)c1,275.4872022742226,False,['185345-46-4'],1.9016961701,0,$22.00/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh2d6f6ccf?context=bbe,,,
POOL-00028968,"InChI=1S/C6H4BrNO2/c7-5-3-8-2-1-4(5)6(9)10/h1-3H,(H,9,10)",O=C(O)c1ccncc1Br,261.67965837655686,False,['13959-02-9'],1.8915857389,0,$83.90/1 G,"Available to ship on March 06, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/714658,,,
POOL-00027769,"InChI=1S/C6H4BrNO2/c7-4-2-1-3-8-5(4)6(9)10/h1-3H,(H,9,10)",O=C(O)c1ncccc1Br,261.67965837655686,False,['30683-23-9'],1.9020108873,0,$16.50/1 g,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3h5815f5b7?context=bbe,"$92.40
Each/5 g",Check Availability,https://www.fishersci.com/shop/products/3-bromopyridine-2-carboxylic-acid-97-thermo-scientific/AAH6425806#30683-23-9
POOL-00034247,"InChI=1S/C7H4BrFO2/c8-6-4(7(10)11)2-1-3-5(6)9/h1-3H,(H,10,11)",O=C(O)c1cccc(F)c1Br,298.4920897763861,False,['132715-69-6'],1.901540012,0,$16.50/1 g,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3h315b0ee4?context=bbe,"$99.80
Each/1 g",Check Availability,
POOL-00006619,"InChI=1S/C8H5FO3/c9-7-3-5(4-10)1-2-6(7)8(11)12/h1-4H,(H,11,12)",O=Cc1ccc(C(=O)O)c(F)c1,333.0748996548372,False,['604000-97-7'],1.8900435125,0,$94.60/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh95e08036?context=bbe,,,
POOL-00036416,"InChI=1S/C7H4F2O2/c8-5-1-4(7(10)11)2-6(9)3-5/h1-3H,(H,10,11)",O=C(O)c1cc(F)cc(F)c1,276.2420897763861,False,['455-40-3'],1.8916321648,0,,,,"$153.00
Each/25 g",Check Availability,
POOL-00003687,"InChI=1S/C6H3BrFNO2/c7-3-1-9-2-4(8)5(3)6(10)11/h1-2H,(H,10,11)",O=C(O)c1c(F)cncc1Br,282.3837992264624,False,['955372-86-8'],1.8944207054,0,$55.00/100 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3h5815f59c?context=bbe,,,
POOL-00026199,"InChI=1S/C8H4FNO2/c9-7-2-1-5(8(11)12)3-6(7)4-10/h1-3H,(H,11,12)",N#Cc1cc(C(=O)O)ccc1F,367.8108766972155,False,['171050-06-9'],1.8940503215,0,$11.00/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh2d701c2f?context=bbe,,,
POOL-00026529,"InChI=1S/C8H4FNO2/c9-7-3-5(8(11)12)1-2-6(7)4-10/h1-3H,(H,11,12)",N#Cc1ccc(C(=O)O)cc1F,367.8108766972155,False,['176508-81-9'],1.8904821003,0,,,,"$174.30
Each of 1/1 g",,
POOL-00026171,"InChI=1S/C7H4BrFO2/c8-5-1-4(7(10)11)2-6(9)3-5/h1-3H,(H,10,11)",O=C(O)c1cc(F)cc(Br)c1,278.2420897763861,False,['176548-70-2'],1.8988553665,0,$16.50/5 g,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3h3d6774a2?context=bbe,"$386.50
Each of 1/5 g",Check Availability,https://www.fishersci.com/shop/products/3-bromo-5-fluorobenzoic-acid-97-thermo-scientific/AAH3269206#176548-70-2
POOL-00041998,"InChI=1S/C7H5BrO3/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3,9H,(H,10,11)",O=C(O)c1cc(Br)ccc1O,295.73720227422257,False,['89-55-4'],1.9096644775,0,$48.00/25 G,"Available to ship on March 06, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/461814,"$78.00
Each/50 g",Check Availability,https://www.fishersci.com/shop/products/5-bromosalicylic-acid-98-thermo-scientific-1/AC162140500#89-55-4
POOL-00026569,"InChI=1S/C7H4BrFO2/c8-5-1-4(3-10)7(11)6(9)2-5/h1-3,11H",O=Cc1cc(Br)cc(F)c1O,298.73720227422257,False,['251300-28-4'],1.8913094942,0,$139.00/1 G,"Available to ship on March 06, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/593516,,,
POOL-00042755,"InChI=1S/C8H6O3/c9-5-6-2-1-3-7(4-6)8(10)11/h1-5H,(H,10,11)",O=Cc1cccc(C(=O)O)c1,291.1435742307893,False,['619-21-6'],1.8862907195,0,$73.80/1 G,"Only 4 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/232793,"$56.20
Each/1 g",Check Availability,https://www.fishersci.com/shop/products/3-carboxybenzaldehyde-98-thermo-scientific/AC296560010#619-21-6
POOL-00026508,"InChI=1S/C7H4BrFO2/c8-6-2-1-4(9)3-5(6)7(10)11/h1-3H,(H,10,11)",O=C(O)c1cc(F)ccc1Br,298.492089776386,False,['394-28-5'],1.9022117151,0,$16.50/10 g,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3h3d676c77?context=bbe,"$129.20
Each/5 g",Check Availability,https://www.fishersci.com/shop/products/2-bromo-5-fluorobenzoic-acid-98-thermo-scientific/AAB2539406#394-28-5
POOL-00034251,"InChI=1S/C7H4BrFO2/c8-4-1-2-5(7(10)11)6(9)3-4/h1-3H,(H,10,11)",O=C(O)c1ccc(Br)cc1F,298.492089776386,False,['112704-79-7'],1.8970864371,0,$66.00/5 G,"Available to ship on March 06, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/392383,"$95.60
Each/5 g",Check Availability,https://www.fishersci.com/shop/products/4-bromo-2-fluorobenzoic-acid-98-thermo-scientific/AAB2011806#112704-79-7
POOL-00025914,"InChI=1S/C6H4BrNO2/c7-5-1-2-8-3-4(5)6(9)10/h1-3H,(H,9,10)",O=C(O)c1cnccc1Br,261.67965837655686,False,['15366-62-8'],1.8981681523,0,$79.00/1 G,"Available to ship on March 06, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/721999,"$91.40
Each/1 g",Check Availability,https://www.fishersci.com/shop/products/4-bromopyridine-3-carboxylic-acid-96-thermo-scientific/AAH6632203#15366-62-8
POOL-00043163,"InChI=1S/C8H5NO2/c9-5-6-2-1-3-7(4-6)8(10)11/h1-4H,(H,10,11)",N#Cc1cccc(C(=O)O)c1,325.1090974511937,False,['1877-72-1'],1.8960766233,0,$101.00/10 G,"Available to ship on March 06, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/157163,"$87.20
Each/10 g",Check Availability,https://www.fishersci.com/shop/products/3-cyanobenzoic-acid-98-thermo-scientific/AC169130100#1877-72-1
POOL-00033358,"InChI=1S/C7H5FO3/c8-5-3-1-2-4(6(5)9)7(10)11/h1-3,9H,(H,10,11)",O=C(O)c1cccc(F)c1O,295.7372022742226,False,['341-27-5'],1.9046610467,0,$12.10/1 g,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh2d6ec532?context=bbe,"$54.60
Each/1 g",Check Availability,
POOL-00033360,"InChI=1S/C7H5BrO3/c8-4-1-2-5(7(10)11)6(9)3-4/h1-3,9H,(H,10,11)",O=C(O)c1ccc(Br)cc1O,295.73720227422257,False,['1666-28-0'],1.9043492486,0,$141.00/5 G,"Estimated to ship on April 03, 2023
From MILWAUKEE",https://www.sigmaaldrich.com/US/en/product/aldrich/716421,,,
POOL-00015979,"InChI=1S/C7H5BrO3/c8-5-2-1-4(7(10)11)3-6(5)9/h1-3,9H,(H,10,11)",O=C(O)c1ccc(Br)c(O)c1,295.73720227422257,False,"['14348-38-0', '878051-90-2']",1.9042701116,0,$22.00/1 g,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3h3d677547?context=bbe,,,
POOL-00040103,"InChI=1S/C7H5BrO2/c8-6-1-2-7(10)5(3-6)4-9/h1-4,10H",O=Cc1cc(Br)ccc1O,257.78306142431705,False,"['1761-61-1', '17691-61-1']",1.897866357,0,$112.00/25 G,"Only 1 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/137286,"$58.30
Each/25 g",Check Availability,https://www.fishersci.com/shop/products/5-bromosalicylaldehyde-99-thermo-scientific/AC159910250#1761-61-1
POOL-00007788,"InChI=1S/C7H3BrF2O2/c8-5-3(7(11)12)1-2-4(9)6(5)10/h1-2H,(H,11,12)",O=C(O)c1ccc(F)c(F)c1Br,338.423415200434,False,['170108-05-1'],1.907306586,0,$16.50/100 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3h3d677424?context=bbe,,,
POOL-00042520,"InChI=1S/C7H5FO2/c8-6-3-1-2-5(4-6)7(9)10/h1-4H,(H,9,10)",O=C(O)c1cccc(F)c1,257.53794892648057,False,['455-38-9'],1.888796849,0,$38.00/5 G,"Only 5 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/f6605,"$48.05
Each/25 g",Check Availability,https://www.fishersci.com/shop/products/3-fluorobenzoic-acid-99-thermo-scientific-1/AAA1651114#455-38-9
POOL-00028207,"InChI=1S/C6H4BrNO2/c7-4-1-2-8-5(3-4)6(9)10/h1-3H,(H,9,10)",O=C(O)c1cc(Br)ccn1,261.6796583765568,False,['30766-03-1'],1.8952492227,0,$22.00/1 g,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3390162367?context=bbe,"$36.85
Each/1 g",Check Availability,
POOL-00011242,"InChI=1S/C7H3BrF2O2/c8-4-1-3(9)2-5(10)6(4)7(11)12/h1-2H,(H,11,12)",O=C(O)c1c(F)cc(F)cc1Br,315.173415200434,False,['651026-99-2'],1.8936808682,0,$132.00/100 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3h6e40fa71?context=bbe,,,
POOL-00003868,"InChI=1S/C6H3BrFNO2/c7-4-1-3(8)2-9-5(4)6(10)11/h1-2H,(H,10,11)",O=C(O)c1ncc(F)cc1Br,302.6337992264623,False,['1189513-55-0'],1.9015995968,0,$72.40/1 G,"Estimated to ship on March 28, 2023
From MILWAUKEE",https://www.sigmaaldrich.com/US/en/product/aldrich/772518,,,
POOL-00006139,"InChI=1S/C8H5FO3/c9-6-2-1-5(4-10)7(3-6)8(11)12/h1-4H,(H,11,12)",O=Cc1ccc(F)cc1C(=O)O,333.0748996548372,False,['920481-01-2'],1.892893281,0,$36.30/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh324abccd?context=bbe,,,
POOL-00042677,"InChI=1S/C7H5BrO2/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,(H,9,10)",O=C(O)c1ccc(Br)cc1,240.2879489264805,False,['586-76-5'],1.900893988,0,$50.80/25 G,"Available to ship on March 06, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/108510,"$162.40
Each/100 g",Check Availability,
POOL-00011844,"InChI=1S/C7H5BrO3/c8-4-2-1-3-5(9)6(4)7(10)11/h1-3,9H,(H,10,11)",O=C(O)c1c(O)cccc1Br,275.4872022742226,False,['38876-70-9'],1.9108997606,0,$118.80/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/apolloscientificltd/apo455828078?context=bbe,,,
POOL-00001756,"InChI=1S/C7H5BrO3/c8-5-2-6(10)4(3-9)1-7(5)11/h1-3,10-11H",O=Cc1cc(O)c(Br)cc1O,295.9823147720591,False,['1456821-61-6'],1.8938442552,0,$36.30/250 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh9884c33e?context=bbe,,,
POOL-00009817,"InChI=1S/C9H6O2/c1-2-7-4-3-5-8(6-7)9(10)11/h1,3-6H,(H,10,11)",C#Cc1cccc(C(=O)O)c1,320.57977243821284,False,['10601-99-7'],1.8971175901,0,$119.00/1 G,"Available to ship on March 06, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/724645,,,
POOL-00009738,"InChI=1S/C7H5NO3/c9-4-5-2-1-3-8-6(5)7(10)11/h1-4H,(H,10,11)",O=Cc1cccnc1C(=O)O,295.4920897763861,False,['19182-29-7'],1.8903939849,0,$436.80/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/enamine/ena964467412?context=bbe,,,
POOL-00040502,"InChI=1S/C7H4F2O2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,(H,10,11)",O=C(O)c1cc(F)ccc1F,296.492089776386,False,['2991-28-8'],1.8952902147,0,,,,"$54.10
Each of 1/5 g",Check Availability,
POOL-00036435,"InChI=1S/C8H7NO3/c10-5-9-7-4-2-1-3-6(7)8(11)12/h1-5H,(H,9,10)(H,11,12)",O=C(O)c1ccccc1N=CO,319.83394095677266,False,['3342-77-6'],1.9187139329,0,$201.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s636886,,,
POOL-00034963,"InChI=1S/C6H4FNO2/c7-5-3-8-2-1-4(5)6(9)10/h1-3H,(H,9,10)",O=C(O)c1ccncc1F,261.67965837655686,False,['393-53-3'],1.8920057838,0,$30.20/1 G,"Available to ship on March 05, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/638757,"$50.70
Each/1 g",Check Availability,https://www.fishersci.com/shop/products/3-fluoropyridine-4-carboxylic-acid-97-thermo-scientific/AAL2004203#393-53-3
POOL-00021180,"InChI=1S/C5H2Br2O3/c6-2-1-3(5(8)9)10-4(2)7/h1H,(H,8,9)",O=C(O)c1cc(Br)c(Br)o1,246.3568215166632,False,['2434-03-9'],1.9078517966,0,$94.90/5 G,"Only 2 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/656291,"$93.50
Each/5 g",Check Availability,https://www.fishersci.com/shop/products/4-5-dibromo-2-furoic-acid-97-thermo-scientific/AAL1551706#2434-03-9
POOL-00025899,"InChI=1S/C6H4FNO2/c7-4-2-1-3-8-5(4)6(9)10/h1-3H,(H,9,10)",O=C(O)c1ncccc1F,261.67965837655686,False,['152126-31-3'],1.8903548021,0,$22.00/5 g,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3428347932?context=bbe,"$66.20
Each/1 g",Check Availability,https://www.fishersci.com/shop/products/3-fluoropyridine-2-carboxylic-acid-98-thermo-scientific/AAH6145803#152126-31-3
POOL-00042522,"InChI=1S/C7H5FO2/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,(H,9,10)",O=C(O)c1ccc(F)cc1,240.2879489264805,False,['456-22-4'],1.8965589248,0,$17.10/5 G,"Available to ship on March 06, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/128384,"$37.30
Each/25 g",Check Availability,https://www.fishersci.com/shop/products/4-fluorobenzoic-acid-99-thermo-scientific/AC156160250#456-22-4
POOL-00035982,"InChI=1S/C6H4FNO2/c7-5-4(6(9)10)2-1-3-8-5/h1-3H,(H,9,10)",O=C(O)c1cccnc1F,261.67965837655686,False,['393-55-5'],1.8991866376,0,$25.00/1 G,"Available to ship on March 05, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/593176,"$57.80
Each/1 g",Check Availability,https://www.fishersci.com/shop/products/2-fluoropyridine-3-carboxylic-acid-97-thermo-scientific/AC436820010#393-55-5
POOL-00026170,"InChI=1S/C7H5BrFNO/c8-5-3-4(7(10)11)1-2-6(5)9/h1-3H,(H2,10,11)",N=C(O)c1ccc(F)c(Br)c1,300.492089776386,False,['455-85-6'],1.9112640999,0,$7.70/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh2d6f70ba?context=bbe,"$51.00
Each/nan",Check Availability,
POOL-00030217,"InChI=1S/C7H5F2NO/c8-5-2-1-4(7(10)11)3-6(5)9/h1-3H,(H2,10,11)",N=C(O)c1ccc(F)c(F)c1,298.492089776386,False,['85118-04-3'],1.9072191924,0,$78.70/5 G,"Available to ship on March 06, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/566381,"$123.90
Each of 1/5 g",Check Availability,
POOL-00026167,"InChI=1S/C6H3BrF2O/c7-3-1-4(8)6(9)5(10)2-3/h1-2,10H",Oc1cc(Br)cc(F)c1F,238.91988337222992,False,['186590-26-1'],1.9111760744,0,$16.50/5 g,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3h3d677285?context=bbe,"$175.40
Each/25 g",Check Availability,
POOL-00040400,"InChI=1S/C7H5NO4/c9-4-5-1-2-6(8(11)12)3-7(5)10/h1-4,10H",O=Cc1ccc([N+](=O)[O-])cc1O,334.1783027025974,False,['2460-58-4'],1.8863887294,0,$11.00/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh2d700f1e?context=bbe,,,
POOL-00009069,"InChI=1S/C7H5NO3/c9-4-5-2-1-3-6(8-5)7(10)11/h1-4H,(H,10,11)",O=Cc1cccc(C(=O)O)n1,295.4920897763861,False,['499214-11-8'],1.8990689511,0,$145.20/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/aobchem/aobh303766d4?context=bbe,,,
POOL-00032515,"InChI=1S/C6H4BrNO2/c7-5-2-1-4(3-8-5)6(9)10/h1-3H,(H,9,10)",O=C(O)c1ccc(Br)nc1,244.4296583765568,False,['6311-35-9'],1.8912658645,0,$25.00/1 G,"Only 5 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/646989,"$42.55
Each/1 g",Check Availability,https://www.fishersci.com/shop/products/6-bromonicotinic-acid-96-thermo-scientific/AC435400010#6311-35-9
POOL-00034162,"InChI=1S/C5H2Br2O3/c6-2-1-3(7)10-4(2)5(8)9/h1H,(H,8,9)",O=C(O)c1oc(Br)cc1Br,265.8568215166631,False,['32460-08-5'],1.9092555673,0,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s813745,,,
POOL-00010896,"InChI=1S/C7H2BrF3O2/c8-2-1-3(9)5(10)6(11)4(2)7(12)13/h1H,(H,12,13)",O=C(O)c1c(Br)cc(F)c(F)c1F,378.4906710678291,False,['530145-53-0'],1.9071877678,0,$42.90/100 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh9614f6d2?context=bbe,,,
POOL-00042378,"InChI=1S/C8H6O4/c9-7(10)5-2-1-3-6(4-5)8(11)12/h1-4H,(H,9,10)(H,11,12)",O=C(O)c1cccc(C(=O)O)c1,300.33467465916425,False,"['121-91-5', '26776-13-6', '55185-18-7']",1.9108338011,0,$45.30/500 G,"Only 3 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/i19209,"$70.10
Each/2 kg",Check Availability,https://www.fishersci.com/shop/products/isophthalic-acid-99-thermo-scientific/AC122650020#121-91-5
POOL-00042379,"InChI=1S/C7H5NO4/c9-7(10)5-2-1-3-6(4-5)8(11)12/h1-4H,(H,9,10)",O=C(O)c1cccc([N+](=O)[O-])c1,304.683190204761,False,"['121-92-6', '27178-83-2']",1.8994320984,0,$37.00/5 G,"Available to ship on March 06, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/185329,"$440.00
Each/5 kg",Check Availability,https://www.fishersci.com/shop/products/3-nitrobenzoic-acid-98-thermo-scientific/AC128450051#121-92-6
POOL-00042013,"InChI=1S/C7H4Br2O2/c8-5-1-4(3-10)7(11)6(9)2-5/h1-3,11H",O=Cc1cc(Br)cc(Br)c1O,296.73720227422257,False,['90-59-5'],1.8867551728,0,$83.40/10 G,"Only 3 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/122130,"$111.30
Each/25 g",Check Availability,https://www.fishersci.com/shop/products/3-5-dibromosalicylaldehyde-98-thermo-scientific/AC153400250#90-59-5
POOL-00028967,"InChI=1S/C7H6BrNO/c8-6-3-1-2-4-7(6)9-5-10/h1-5H,(H,9,10)",OC=Nc1ccccc1Br,247.116352116511,False,['10113-38-9'],1.8981138547,0,,,,,,
POOL-00026679,"InChI=1S/C7H5FO2S/c8-4-1-2-6(11)5(3-4)7(9)10/h1-3,11H,(H,9,10)",O=C(O)c1cc(F)ccc1S,298.492089776386,False,['120121-07-5'],1.9184174576,0,$234.00/1 G,"Only 3 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/528196,,,
POOL-00043375,"InChI=1S/C7H4Br2O2/c8-5-1-4(3-10)2-6(9)7(5)11/h1-3,11H",O=Cc1cc(Br)c(O)c(Br)c1,273.4872022742226,False,['2973-77-5'],1.8882047323,0,$60.00/5 G,"Only 1 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/453137,"$122.60
Each of 1/25 g",Check Availability,
POOL-00024744,"InChI=1S/C10H6FNO2/c11-9-3-1-7(2-4-9)5-8(6-12)10(13)14/h1-5H,(H,13,14)",N#CC(=Cc1ccc(F)cc1)C(=O)O,414.7432932267685,False,['118409-66-8'],1.910799307,0,$71.50/100 mg,Ships in 21 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/enamine/ena018109716?context=bbe,,,
POOL-00014174,"InChI=1S/C7H6FNO/c8-7-4-2-1-3-6(7)5-9-10/h1-5,10H",ON=Cc1ccccc1F,247.116352116511,False,['24652-66-2'],1.9011176205,0,,,,,,
POOL-00028986,"InChI=1S/C6H4O3S/c7-2-5-1-4(3-10-5)6(8)9/h1-3H,(H,8,9)",O=Cc1cc(C(=O)O)cs1,263.71157448893644,False,['89324-44-7'],1.8903783079,0,$99.00/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/chemscenellc/ciah98850088?context=bbe,,,
POOL-00012541,"InChI=1S/C7H6FNO/c8-6-3-1-2-4-7(6)9-5-10/h1-5H,(H,9,10)",OC=Nc1ccccc1F,247.116352116511,False,['824-48-6'],1.9051936103,0,$134.00/25 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph008157,,,
POOL-00036877,"InChI=1S/C7H5F2NO/c8-4-1-2-5(7(10)11)6(9)3-4/h1-3H,(H2,10,11)",N=C(O)c1ccc(F)cc1F,298.492089776386,False,['85118-02-1'],1.9118599529,0,$61.50/5 G,"Available to ship on March 06, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/566373,,,
